dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,5.052091,14.997220,2.026230,2.456442,1.180781,-0.716041,0.817914
0.010000,5.068925,15.015271,2.050912,2.468176,1.173400,-0.738130,0.822598
0.010000,5.085754,15.033485,2.075710,2.479834,1.165828,-0.757247,0.827179
0.010000,5.102578,15.051860,2.100624,2.491415,1.158089,-0.773829,0.831659
0.010000,5.119398,15.070395,2.125653,2.502917,1.150213,-0.787633,0.836037
0.010000,5.136214,15.089087,2.150797,2.514339,1.142221,-0.799183,0.840314
0.010000,5.153027,15.107935,2.176054,2.525681,1.134138,-0.808286,0.844491
0.010000,5.169836,15.126937,2.201423,2.536940,1.125986,-0.815251,0.848570
0.010000,5.186642,15.146090,2.226904,2.548118,1.117785,-0.820100,0.852550
0.010000,5.203446,15.165393,2.252496,2.559214,1.109556,-0.822884,0.856432
0.010000,5.220248,15.184843,2.278199,2.570227,1.101316,-0.823967,0.860217
0.010000,5.237048,15.204439,2.304010,2.581158,1.093085,-0.823101,0.863906
0.010000,5.253846,15.224178,2.329930,2.592007,1.084878,-0.820755,0.867499
0.010000,5.270644,15.244060,2.355958,2.602774,1.076712,-0.816614,0.870998
0.010000,5.287443,15.264081,2.382093,2.613460,1.068599,-0.811219,0.874402
0.010000,5.304241,15.284239,2.408333,2.624065,1.060557,-0.804275,0.877713
0.010000,5.321041,15.304534,2.434679,2.634591,1.052595,-0.796172,0.880931
0.010000,5.337843,15.324962,2.461130,2.645039,1.044728,-0.786680,0.884057
0.010000,5.354647,15.345523,2.487684,2.655408,1.036966,-0.776179,0.887092
0.010000,5.371455,15.366213,2.514341,2.665701,1.029320,-0.764648,0.890037
0.010000,5.388267,15.387032,2.541100,2.675919,1.021801,-0.751909,0.892891
0.010000,5.405084,15.407977,2.567961,2.686064,1.014416,-0.738471,0.895656
0.010000,5.421907,15.429046,2.594922,2.696135,1.007176,-0.724047,0.898332
0.010000,5.438736,15.450238,2.621983,2.706136,1.000087,-0.708902,0.900920
0.010000,5.455573,15.471550,2.649144,2.716068,0.993158,-0.692880,0.903421
0.010000,5.472419,15.492981,2.676403,2.725932,0.986395,-0.676276,0.905835
0.010000,5.489274,15.514530,2.703761,2.735730,0.979805,-0.659032,0.908162
0.010000,5.506139,15.536193,2.731215,2.745464,0.973394,-0.641082,0.910404
0.010000,5.523016,15.557970,2.758767,2.755135,0.967166,-0.622749,0.912561
0.010000,5.539906,15.579859,2.786414,2.764747,0.961129,-0.603731,0.914633
0.010000,5.556809,15.601858,2.814157,2.774300,0.955285,-0.584399,0.916620
0.010000,5.573728,15.623965,2.841995,2.783796,0.949640,-0.564512,0.918525
0.010000,5.590662,15.646179,2.869927,2.793238,0.944197,-0.544322,0.920346
0.010000,5.607614,15.668497,2.897954,2.802628,0.938960,-0.523707,0.922084
0.010000,5.624584,15.690919,2.926073,2.811967,0.933932,-0.502801,0.923740
0.010000,5.641574,15.713442,2.954286,2.821258,0.929116,-0.481555,0.925314
0.010000,5.658584,15.736065,2.982591,2.830503,0.924516,-0.460044,0.926807
0.010000,5.675618,15.758787,3.010988,2.839704,0.920133,-0.438311,0.928219
0.010000,5.692674,15.781605,3.039477,2.848864,0.915970,-0.416257,0.929550
0.010000,5.709756,15.804518,3.068056,2.857984,0.912029,-0.394083,0.930801
0.010000,5.726864,15.827525,3.096727,2.867068,0.908312,-0.371683,0.931971
0.010000,5.744001,15.850624,3.125488,2.876116,0.904821,-0.349103,0.933063
0.010000,5.761166,15.873813,3.154340,2.885131,0.901558,-0.326369,0.934074
0.010000,5.778362,15.897091,3.183281,2.894117,0.898523,-0.303497,0.935007
0.010000,5.795591,15.920457,3.212311,2.903074,0.895717,-0.280526,0.935860
0.010000,5.812854,15.943909,3.241432,2.912005,0.893144,-0.257381,0.936635
0.010000,5.830152,15.967445,3.270641,2.920913,0.890801,-0.234205,0.937332
0.010000,5.847487,15.991064,3.299939,2.929800,0.888693,-0.210880,0.937950
0.010000,5.864861,16.014765,3.329325,2.938668,0.886817,-0.187534,0.938490
0.010000,5.882275,16.038545,3.358801,2.947520,0.885177,-0.164078,0.938953
0.010000,5.899732,16.062405,3.388364,2.956358,0.883771,-0.140581,0.939337
0.010000,5.917232,16.086342,3.418016,2.965184,0.882600,-0.117041,0.939644
0.010000,5.934778,16.110354,3.447756,2.974000,0.881666,-0.093456,0.939873
0.010000,5.952372,16.134441,3.477584,2.982810,0.880967,-0.069841,0.940024
0.010000,5.970014,16.158602,3.507500,2.991615,0.880505,-0.046203,0.940098
0.010000,5.987708,16.182834,3.537504,3.000418,0.880280,-0.022551,0.940094
0.010000,6.005454,16.207136,3.567597,3.009221,0.880291,0.001108,0.940013
0.010000,6.023256,16.231507,3.597777,3.018026,0.880539,0.024768,0.939854
0.010000,6.041114,16.255946,3.628045,3.026837,0.881023,0.048421,0.939618
0.010000,6.059031,16.280451,3.658402,3.035654,0.881743,0.072055,0.939304
0.010000,6.077009,16.305021,3.688847,3.044481,0.882700,0.095666,0.938912
0.010000,6.095049,16.329655,3.719380,3.053320,0.883892,0.119246,0.938442
0.010000,6.113155,16.354351,3.750002,3.062173,0.885320,0.142785,0.937895
0.010000,6.131327,16.379107,3.780712,3.071043,0.886983,0.166285,0.937269
0.010000,6.149569,16.403924,3.811511,3.079932,0.888880,0.189716,0.936565
0.010000,6.167881,16.428798,3.842400,3.088842,0.891011,0.213062,0.935783
0.010000,6.186268,16.453729,3.873377,3.097776,0.893375,0.236396,0.934922
0.010000,6.204729,16.478716,3.904445,3.106735,0.895970,0.259540,0.933982
0.010000,6.223269,16.503757,3.935602,3.115723,0.898797,0.282668,0.932962
0.010000,6.241889,16.528851,3.966849,3.124742,0.901854,0.305658,0.931864
0.010000,6.260592,16.553996,3.998187,3.133793,0.905139,0.328502,0.930685
0.010000,6.279380,16.579191,4.029616,3.142880,0.908651,0.351229,0.929427
0.010000,6.298255,16.604435,4.061136,3.152004,0.912389,0.373768,0.928088
0.010000,6.317219,16.629726,4.092748,3.161167,0.916350,0.396141,0.926669
0.010000,6.336276,16.655062,4.124452,3.170372,0.920534,0.418391,0.925168
0.010000,6.355428,16.680444,4.156248,3.179622,0.924937,0.440286,0.923586
0.010000,6.374677,16.705868,4.188137,3.188917,0.929558,0.462084,0.921922
0.010000,6.394026,16.731334,4.220120,3.198261,0.934393,0.483557,0.920176
0.010000,6.413477,16.756840,4.252196,3.207656,0.939441,0.504743,0.918347
0.010000,6.433034,16.782384,4.284367,3.217103,0.944697,0.525645,0.916435
0.010000,6.452698,16.807966,4.316633,3.226604,0.950159,0.546222,0.914439
0.010000,6.472473,16.833583,4.348995,3.236162,0.955823,0.566399,0.912359
0.010000,6.492360,16.859234,4.381453,3.245779,0.961685,0.586166,0.910195
0.010000,6.512364,16.884918,4.414007,3.255457,0.967741,0.605589,0.907945
0.010000,6.532487,16.910632,4.446659,3.265197,0.973985,0.624372,0.905609
0.010000,6.552732,16.936375,4.479409,3.275001,0.980413,0.642860,0.903187
0.010000,6.573101,16.962146,4.512258,3.284871,0.987019,0.660579,0.900678
0.010000,6.593598,16.987943,4.545206,3.294809,0.993798,0.677867,0.898082
0.010000,6.614225,17.013763,4.578254,3.304816,1.000742,0.694412,0.895397
0.010000,6.634985,17.039606,4.611403,3.314895,1.007845,0.710289,0.892624
0.010000,6.655883,17.065469,4.644654,3.325046,1.015099,0.725394,0.889761
0.010000,6.676920,17.091351,4.678006,3.335271,1.022496,0.739743,0.886808
0.010000,6.698099,17.117249,4.711462,3.345571,1.030028,0.753155,0.883764
0.010000,6.719425,17.143161,4.745021,3.355948,1.037684,0.765689,0.880629
0.010000,6.740899,17.169087,4.778685,3.366402,1.045456,0.777174,0.877402
0.010000,6.762526,17.195022,4.812455,3.376936,1.053332,0.787613,0.874083
0.010000,6.784308,17.220966,4.846330,3.387549,1.061301,0.796895,0.870669
0.010000,6.806248,17.246916,4.880313,3.398242,1.069351,0.804939,0.867162
0.010000,6.828351,17.272870,4.914403,3.409017,1.077468,0.811755,0.863559
0.010000,6.850619,17.298826,4.948602,3.419873,1.085638,0.817014,0.859861
0.010000,6.873056,17.324781,4.982910,3.430812,1.093848,0.820986,0.856067
0.010000,6.895664,17.350732,5.017328,3.441833,1.102080,0.823185,0.852176
0.010000,6.918448,17.376677,5.051857,3.452936,1.110319,0.823885,0.848187
0.010000,6.941411,17.402614,5.086499,3.464121,1.118545,0.822646,0.844099
0.010000,6.964556,17.428540,5.121253,3.475389,1.126742,0.819658,0.839912
0.010000,6.987886,17.454452,5.156120,3.486737,1.134888,0.814589,0.835625
0.010000,7.011405,17.480347,5.191102,3.498167,1.142963,0.807519,0.831238
0.010000,7.035117,17.506223,5.226198,3.509677,1.150944,0.798070,0.826749
0.010000,7.059025,17.532075,5.261411,3.521265,1.158808,0.786383,0.822158
0.010000,7.083132,17.557902,5.296740,3.532930,1.166530,0.772270,0.817464
0.010000,7.107442,17.583699,5.332187,3.544671,1.174085,0.755481,0.812667
0.010000,7.131958,17.609464,5.367752,3.556485,1.181446,0.736123,0.807766
0.010000,7.156684,17.635192,5.403436,3.568371,1.188584,0.713733,0.802760
0.010000,7.181623,17.660881,5.439239,3.580326,1.195469,0.688558,0.797649
0.010000,7.206778,17.686527,5.475162,3.592346,1.202070,0.660116,0.792432
0.010000,7.232154,17.712125,5.511207,3.604430,1.208357,0.628627,0.787108
0.010000,7.257752,17.737673,5.547372,3.616573,1.214293,0.593659,0.781678
0.010000,7.283577,17.763165,5.583660,3.628771,1.219846,0.555298,0.776140
0.010000,7.309632,17.788598,5.620070,3.641021,1.224979,0.513269,0.770494
