dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,15.212950,1.593117,41.328632,1.184486,-1.004396,1.221255,4.430778
0.050000,15.198048,1.538311,41.385428,1.135920,-0.971330,0.661330,4.462855
0.050000,15.185406,1.485408,41.439821,1.087846,-0.961475,0.197091,4.492645
0.050000,15.174781,1.434538,41.491788,1.039354,-0.969839,-0.167277,4.520167
0.050000,15.165946,1.385845,41.541277,0.989769,-0.991698,-0.437181,4.545469
0.050000,15.158688,1.339478,41.588208,0.938625,-1.022885,-0.623746,4.568620
0.050000,15.152809,1.295589,41.632490,0.885629,-1.059914,-0.740580,4.589701
0.050000,15.148122,1.254322,41.674021,0.830630,-1.099993,-0.801577,4.608801
0.050000,15.144455,1.215818,41.712700,0.773581,-1.140969,-0.819516,4.626009
0.050000,15.141649,1.180202,41.748426,0.714519,-1.181239,-0.805392,4.641415
0.050000,15.139556,1.147592,41.781103,0.653537,-1.219650,-0.768218,4.655102
0.050000,15.138043,1.118093,41.810641,0.590767,-1.255402,-0.715049,4.667151
0.050000,15.136991,1.091795,41.836960,0.526368,-1.287967,-0.651301,4.677631
0.050000,15.136295,1.068780,41.859986,0.460518,-1.317012,-0.580904,4.686608
0.050000,15.135862,1.049115,41.879656,0.393400,-1.342346,-0.506672,4.694137
0.050000,15.135615,1.032856,41.895916,0.325207,-1.363872,-0.430527,4.700265
0.050000,15.135490,1.020050,41.908722,0.256129,-1.381556,-0.353679,4.705031
0.050000,15.135438,1.010733,41.918040,0.186359,-1.395398,-0.276845,4.708466
0.050000,15.135421,1.004771,41.924002,0.119237,-1.342450,1.058970,4.710650
0.050000,15.135417,1.001581,41.927192,0.063801,-1.108701,4.674970,4.711813
0.050000,15.135417,1.000285,41.928488,0.025921,-0.757607,7.021879,4.712285
0.050000,15.135417,1.000000,41.928773,0.005694,-0.404551,7.061139,4.712389
0.050000,15.135417,1.000000,41.928773,0.000000,-0.113871,5.813596,4.712389
